"x","y","w","h"
"40.32015090989791","58.89174500965873","8.711819795827786","1.5080489375402448"
"40.32015090989791","61.84345138441726","8.711819795827786","1.5080489375402448"
"40.32015090989791","63.35150676110754","8.711819795827786","1.5080489375402448"
"40.32015090989791","64.85955569864778","8.711819795827786","1.5080489375402448"
"40.32015090989791","66.36760463618802","8.711819795827786","1.5080489375402448"
"40.32015090989791","67.87566001287828","8.711819795827786","1.5080489375402448"
